id,tomato_score,review_text
33,positive,"Superbly put together, an absolute classic.... an imaginative story filled with heart and humour."
34,positive,"The weightlessness of Back to the Future is part of its singular charm. Marty McFly and Doc Brown's time-traveling adventure is one of our great movies because of the way it loves its characters, its story and the infinite possibilities of its universe."
35,positive,Back to the Future is the very definition of a summer blockbuster and the adventure-comedy is one of the best films ever made.
36,positive,"It is perfectly 80s with its soundtrack, its fashion, and its gratuitous use of s-bombs in a PG-rated film. I imagine itll be hard for anyone who enjoys fun and mirth not to have a good time watching this movie."
37,positive,"Fox, who was doing double duty while making the first film (he was still working on his sitcom, Family Ties at the same time) was the perfect Marty."
38,positive,"By far one of the most competent time travel movies ever made, addressing even the most common loopholes and pitfalls."
39,positive,"It is the perfect package of entertainment, drama, comedy, excitement, and heart, wrapped up in special effects that still look convincing."
40,positive,"""Back to the Future"" is the best comic-strip movie I've seen this year. It's well-made, lighthearted and is exactly the right length to give you excitement and laughs and a few surprises, and then it's over, leaving you feeling good."
41,positive,"The play on culture swaps is neatly done, and director Robert Zemeckis keeps it all fairytale-like and family friendly."
42,positive,One of the few perfect films that truly deserves to sit on the pedestal it rests on. [Full review in Spanish]
43,positive,There isn't a wasted scene.
44,positive,"A great mix of fantasy, humor and drama, with a light tone but not in a ridiculous way and with well built characters you can identify with. [Full review in Spanish]"
45,positive,"Zemeckis and Gale have cannily chosen the time periods, which are funny as much for their similarities (political and materalistic) as their contrasts (music, fashions, language)."
46,positive,"Every bit as classy, clever and cockle-warming as it was 30 years ago."
47,positive,Kids and parents alike are gonna dig this wonderful fantasy.
48,positive,"Zemeckis and Gale have given the movie a core of feeling that makes real claims on us. For all its comedy, Back to the Future is about a kid coming to terms with his parents' inadequacies, a moment familiar to everyone, and the fulcrum in growing up."
49,positive,"This fusion of sci-fi, action, romance and comedy could have been a dreadful mess, were it not for writer-director Robert Zemeckis and co-writer Bob Gale's refusal to let a loose line or idea escape their pens."
50,positive,"The humour, the pathos, the tension - even the blooming soundtrack - all conspire to ensure that the tale of a teenager traveling back 30 years to ensure his parents meet and ultimately mate can, given its vintage, now be fairly described as a classic."
