id,tomato_score,review_text
31,positive,"The altered tone suits Kubrick's gallows humor, which was always about confronting and critiquing his audience's baser impulses: reinventing The Shining as a slapstick comedy about murderous patriarchal insecurity is a daring move."
32,positive,Kubrick gives Shelley Duvall's persona depth and importance.
33,negative,"Stanley Kubrick's efforts to mix fantasy and reality are resolved too often in overused scenes of the persecuted kid, threatened woman, loud effects, and a deluge of blood. The result is an excessively calculated and distant film. [Full Review in Spanish]"
34,positive,"For the stout-hearted, The Shining is definitely worth seeing for Nicholson's performance as well as Kubrick's fancy camerawork."
35,negative,"Kubrick is master of visual images, and many of the scenes display his brilliance. But much of the suspense ends in anti-climax, and Jack Nicholson and Shelley Duvall seem over-extended in trying to maintain the terror."
36,positive,"The Shining is a bonafide classic. By this point, almost every scene is so iconic, the experience of watching it - truly watching it - feels something like devouring a Greatest Hits collection."
37,positive,"Kubrick most definitely made an impressive horror film that not only contributed to the genre as a whole, it also left an indelible mark on many moviegoers."
38,positive,"A work of maximum-impact minimalism based on a slender, yet searing story by King."
39,positive,Stanley Kubrick is at top of his game.
40,positive,"It is technically magnificent and eerily tense, like waiting for an ocean of blood to pour from an elevator shaft. The Krzysztof Penderecki score is deeply unnerving."
41,negative,"What a picture that could have been: a modern ghost yarn with an excellent cast, directed by master technician Stanley Kubrick. Yet the result is a bore, sometimes gratuitously violent, and lacking logic as well as chills."
42,positive,"When you sit down to The Shining, you sit down with normal expectations of being diverted, perhaps even being gripped, but not being undermined. But the film undermines you in powerful, inchoate ways."
43,positive,"It is a film that feels tantalizingly incomplete, missing just a few crucial pieces that you feel certain you're bound to catch the next time around."
44,positive,Kubrick again plays off the awesomeness of the internal odyssey and the banality of ordinary human behaviour.
45,positive,The Shining buzzes madness and malevolence from every frame.
46,negative,"Anyone coming to this work for the first time should be forewarned that the will generate more giggles (and perhaps a yawn or two), but there is absolutely nothing here to fear."
47,negative,Shock effect and graphic imagery don't compensate for the sense of pointlessness and even distaste that is left at the end of the movie.
48,negative,"If The Shining isn't trivial, it certainly encourages one to think that it is. But, perhaps, even that's a change for the better. Generally, it's the other way around."
49,positive,"One of the best scary movies ever made, one of the best scary movies even imaginable."
50,positive,A masterpiece.
