id,tomato_score,review_text
38,positive,Infectiously interested in the gratuitous and quirky beauty of the world.
39,positive,"What caught me most off guard is that Phantom Thread, more than any other of [Paul Thomas] Anderson's other movies, is incredibly funny."
40,positive,"An elegant, fascinating and twisted film that keeps you trapped at all times with its unique romance. [Full Review in Spanish]"
41,positive,An almost dreamlike tone that increases the feeling of being inside a beautiful story of dark borders. [Full Review in Spanish]
42,positive,"...a testament both to the brilliant performances at its core, from Day-Lewis in his final bow and Krieps in a breakout role, and to Anderson's continued growth as one of our greatest filmmakers."
43,positive,Daniel Day-Lewis delivers a performance worthy of bidding goodbye to his film career.
44,positive,Just an old-fashioned love song.
45,positive,"It's Workaholism: The Movie. With Phantom Thread, Anderson has made, unequivocally, the best film about workaholism of all time."
46,positive,"So instead of asking, ""Is Phantom Thread good?"" (of course it's good, you fool), the question is, ""Is the film a fitting exit for one of the greatest actors of our time?"""
47,positive,An enthralling and deeply pleasurable treatise on sexual politics that is both richly thematic and beautifully realized.
48,positive,"It manages to be one of the funniest films I've seen all year, not in spite of but because of the way it remains unwilling to soften the edges or the nastiness of any of its charactrers."
49,positive,"Phantom Thread is an engrossing and enjoyable drama, a visually beautiful blend of taut drama and seductive romance heightened by the performances of a stellar cast."
50,negative,"Tailoring shears would've come in handy to snip, snip the pregnant pauses."
