id,tomato_score,review_text
18,positive,"There are good performances all around as Reservoir Dogs veers to its ironic, almost absurdist climax. In addition to his clever plotting, Tarantino has given his cast sharp, acrid, sometimes witty dialogue."
19,positive,"And while Tarantino never quite succeeds in putting around each character the sense of isolation that marks the best noirs, he carries off this exercise in lively fashion. It's more purple than noir, but it's got juice."
20,positive,No one should go to Reservoir Dogs without prior thought. But what they will see is a riveting treatise on the theme of betrayal set in an urban wasteland that murders hope and makes redemption virtually impossible.
21,positive,"As QT's first film as both writer and director, Reservoir Dogs indicates a remarkably fully formed cinematic sensibility."
22,negative,"The exaggerated raw violence of ""Reservoir Dogs"" leaves one feeling cheated in the end. For this movie isn't really about anything. It's just a flashy, stylistically daring exercise in cinematic mayhem."
23,positive,"Perhaps it's a bit too knowing in places, and perhaps it packs in one pop cultural reference too many, but this is an in-your-face, look-at-me kind of debut, designed to function as the calling-card of a major new talent."
24,positive,...one of the most impressive debut features in cinematic history.
25,positive,"No matter how many times you've freeze-framed the bit at the end, it's still up there with Die Hard and Taxi Driver as one of the great once-a-year indulgences."
26,positive,"Brash, abrasive and unrelenting, this is a must-see."
27,positive,"This movie is not for everybody. It's for hardly anybody. Fans of this kind of paperback-style bloodbath, however, will be held by the promise of a resolution as outlandish and as the rest of the picture."
28,negative,"The film ends without a satisfying resolution, since these characters are so ugly only an agonizing affliction would qualify as just deserts. Crime doesn't exactly pay in this case, but it doesn't cost enough either."
29,positive,"A superb character study of tough guys turning on each other, it is also an edgy drama about the dissolution of trust."
30,negative,"The film, for all its mayhem and fury, is too distant to be truly disturbing; it treats everything with an impatient, born-too-late shrug."
31,positive,"A brash, brutal crime-caper film, Reservoir Dogs has enough raw energy for 10 motion pictures and more than enough rough stuff to traumatize the sensitive. But not only does Dogs have teeth, it has brains."
32,positive,"Tarantino's palpable enthusiasm, his unapologetic passion for what he's created, reinvigorates this venerable plot and, mayhem aside, makes it involving for longer than you might suspect."
33,negative,A much-acclaimed revisionist gangster film that I found to have more style than substance.
34,positive,"Reservoir Dogs is hideously ugly in its materials, but in the sure way it's made and the vividness of the performances, it's a thing of beauty."
35,positive,"Exuberance over violence is mostly reined in. Coiled male panic and ricocheting accusations carry the action. At its best, at a time before Tarantino became all show, Reservoir Dogs reveals masculinity as a bloody, savage, two-faced performance."
36,positive,"Undoubtedly one of the best films of the 1990s, and probably one of the best directorial debuts of all time, Reservoir Dogs announced the arrival of one of contemporary cinema's hottest talents -- and he came out shooting."
37,positive,"Tarantino, in Reservoir Dogs, has made a nihilist comedy about how human nature will always undercut the best-laid plans."
38,positive,Raw and bloody. For adults.
39,positive,An action movie comprised almost entirely of words.
40,positive,"In 1992 Quentin Tarantino did something that hadn't been done since 1986 with David Lynch's ""Blue Velvet;"" he reinvented cinema."
41,positive,memorable
42,positive,Tarantino was slated to direct the masterpiece that was True Romance but took on this project which might be the best directorial debut in years!
43,positive,"Reservoir Dogs is a bad boy's movie, show-offy and more than a little decadent. Its saving grace, and its limitation, is in its cool cartoonishness. It never invites any real emotional identification with these crooks."
44,positive,
45,positive,"Undeniably impressive pic grabs the viewer by the lapels and shakes hard, but it also is about nothing other than a bunch of macho guys and how big their guns are."
46,positive,"It's unclear whether this macho thriller does anything to improve the state of the world or our understanding of it, but it certainly sets off enough rockets to hold and shake us for every one of its 99 minutes."
47,positive,It's dynamite on a short fuse.
48,positive,"You may not like the terms Tarantino sets, but you have to admit he succeeds on them."
49,positive,A highly cinematic blast for those who can stomach its brutality...Like Glengarry Glen Ross with guns.
50,positive,"Structurally, Tarantino may have borrowed from Kubrick's crimers and Hong Kong films, but for a debut, it's brilliantly written and acted and it captures the paranoia of white working-class men, threatened by gays, women and other groups."
