id,tomato_score,review_text
19,positive,"The web-slinging sequel takes the Marvel superhero to new heights. The artistry is jaw-dropping, and the script is absorbing throughout."
20,positive,Spider-Man: Across the Spiderverse leaves room for the moments that make its heroes humans worth caring about.
21,positive,It takes everything amazing about the first film and kicks it up a notch.
22,positive,"The problem is that I don’t see anything new being learned or discovered here. It's fun and the characters are engaging, but all of it is ultimately connected to past movies or themes. And it's familiar."
23,negative,"The problem is that the movie is constantly, almost compulsively, deflecting in order not to make it too, too clear what it’s actually about."
24,positive,"It's super fun, exciting, and surprising. [Full review in Spanish]"
25,negative,"…a hard-sell for a 60 year old product you already bought, used, grew out of and got bored of some time ago…"
26,positive,Spider-Man: Across the Spider-Verse is AMAZING and a REVOLUTIONARY achievement in animation. It’s a wild and darker journey that is FULL of JAW-DROPPING surprises. Spider-Man has never looked so good.
27,positive,"Everything audiences have seen thus far from the first frame of ""Into"" to the last of ""Across"" means something to the larger story, and it’s been in front of us the whole time."
28,positive,"For a 140 min film, you’ll feel like you’re in an art gallery in the sense that you know there’s not enough time in the day to see everything, so you go ahead and make an internal commitment to come back."
29,positive,Spider-Man: Across the Spider-Verse is a brilliant film with empathetic writing and characters we care about not to mention a visual masterpiece. It transcends genre to be one of the most enjoyable and engrossing releases of 2023.
30,positive,"'Spider-Man: Across the Spider-Verse' travels worlds to upend its own status quo, spinning a truly unique and sometimes devastating narrative that finally matches its visual ambitions."
31,positive,"A giddying swing through a dizzying array of animation styles, this sequel to ‘Spider-Man: Into the Spider-Verse’ is an epic joy-ride on the space-time continuum"
32,positive,"Thank you for the contrasting animation styles that express and enhance each separate universe. Thank you for the unparalleled artistry, the emotional story, the playful humor, and the invigorating action."
33,positive,"Against all odds, Spider-Man: Across the Spider-Verse is even better than its predecessor laying credible claim to one of the strongest comic book entries ever. No need for an asterisk limiting it to just the animation category."
34,positive,"The result is a production that is so overwhelming, it may never be fully appreciated even with a multiverse of viewings."
35,positive,"Its visual design is preceded by nothing save for the first Spider-Verse, and Lord and Miller oversee further progression by crafting distinctive aesthetics for each of the half-dozen or so universes within this narrative."
36,positive,"Spider–Man: Across the Spider–Verse is gloriously additive, and the result is the best comic book movie ever made."
37,positive,"Across the Spider-Verse is the emotionally driven Spiderman movie people have been waiting for. There is no death gimmick used here to driven the emotion, instead it's driven by a great story that leans on a parents love and understanding."
38,positive,"Although the animation is still terrific, casual admirers of the first film might want to bow out because there are fewer jokes and a solemn devotion to Spider-Man lore."
39,positive,"Thrillingly inventive visuals, an absolute can't-miss movie in spite of having not much to say and insisting on saying it anyway."
40,positive,"Spider-Man: Across the Spider-Verse is the epitome of incredibly detailed, gorgeously unique, undeniably epic animation within its medium."
41,positive,"While the abundance of animation and plethora of characters surrounding Miles might seem daunting for a comic book movie about a teenage Spider hero, the good outweighs the bad in ""Across the Spider-Verse."" The runtime goes by in a flash."
42,positive,"The music, the animation, the characters, and the story all come together to create the greatest Spider-Man movie."
43,positive,"Unapologetically heavy-handed with its stylistic approach, Across the Spider-Verse is a beautifully crafted love letter to every era of Spider-Man’s meaningful history."
44,positive,A cosmic shift happened in 2018 when Into the Spider-Verse premiered in terms of its animation style and colors. Across the Spider-Verse proves that it was not a one-hit wonder.
45,positive,"Across the Spider-Verse relentlessly refuses to be constrained by the borders of its canvas, with its incredible imagery and absorbing ideas utilizing the medium to its full advantage."
46,positive,"Across The Spider verse takes it to another LEVEL! The animation/art styles are spectacular, the character dynamics and relationships are complex and layered. It’s a nonstop multiversal adventure that puts its story first above all."
47,positive,All the money in the world can't make people in tights standing against green screens as visually spectacular and emotionally expressive as the Spider-Verse films.
48,positive,"Spider-Man: Across The Spider-Verse is not only one of the best films of 2023 it is one of the greatest animated films of all time.

The look and feel of this franchise is so uniquely original that it sets itself apart from anything else in the genre."
49,positive,"This is a fantastic movie. Visually very impressive, has a good heart of a story and good character development."
50,negative,"The top-tier (and awards-worthy) animation is drowned by the surplus of characters, jokes, and new sights forcefully crammed in every frame."
