id,tomato_score,review_text
31,negative,"Director Ian Merrick appears to have just given his cast stilted words to recite, with little instruction on how to perform them with any semblance of credulity, and only the most basic research seems to have gone into real-life events."
32,positive,"The lighting can be unnatural, and sometimes the acting is awkward; the concentration on process seems numbing. But those very defects give the film a special mood, lucid in its nastiness, but not too far from black surrealism."
33,negative,"Director Ian Merrick appears to have just given his cast stilted words to recite, with little instruction on how to perform them with any semblance of credulity, and only the most basic research seems to have gone into real-life events."
34,positive,"The lighting can be unnatural, and sometimes the acting is awkward; the concentration on process seems numbing. But those very defects give the film a special mood, lucid in its nastiness, but not too far from black surrealism."
35,negative,"Director Ian Merrick appears to have just given his cast stilted words to recite, with little instruction on how to perform them with any semblance of credulity, and only the most basic research seems to have gone into real-life events."
36,positive,"The lighting can be unnatural, and sometimes the acting is awkward; the concentration on process seems numbing. But those very defects give the film a special mood, lucid in its nastiness, but not too far from black surrealism."
37,negative,"Director Ian Merrick appears to have just given his cast stilted words to recite, with little instruction on how to perform them with any semblance of credulity, and only the most basic research seems to have gone into real-life events."
38,positive,"The lighting can be unnatural, and sometimes the acting is awkward; the concentration on process seems numbing. But those very defects give the film a special mood, lucid in its nastiness, but not too far from black surrealism."
39,negative,"Director Ian Merrick appears to have just given his cast stilted words to recite, with little instruction on how to perform them with any semblance of credulity, and only the most basic research seems to have gone into real-life events."
40,positive,"The lighting can be unnatural, and sometimes the acting is awkward; the concentration on process seems numbing. But those very defects give the film a special mood, lucid in its nastiness, but not too far from black surrealism."
41,negative,"Director Ian Merrick appears to have just given his cast stilted words to recite, with little instruction on how to perform them with any semblance of credulity, and only the most basic research seems to have gone into real-life events."
42,positive,"The lighting can be unnatural, and sometimes the acting is awkward; the concentration on process seems numbing. But those very defects give the film a special mood, lucid in its nastiness, but not too far from black surrealism."
43,negative,"Director Ian Merrick appears to have just given his cast stilted words to recite, with little instruction on how to perform them with any semblance of credulity, and only the most basic research seems to have gone into real-life events."
44,positive,"The lighting can be unnatural, and sometimes the acting is awkward; the concentration on process seems numbing. But those very defects give the film a special mood, lucid in its nastiness, but not too far from black surrealism."
45,negative,"Director Ian Merrick appears to have just given his cast stilted words to recite, with little instruction on how to perform them with any semblance of credulity, and only the most basic research seems to have gone into real-life events."
46,positive,"The lighting can be unnatural, and sometimes the acting is awkward; the concentration on process seems numbing. But those very defects give the film a special mood, lucid in its nastiness, but not too far from black surrealism."
47,negative,"Director Ian Merrick appears to have just given his cast stilted words to recite, with little instruction on how to perform them with any semblance of credulity, and only the most basic research seems to have gone into real-life events."
48,positive,"The lighting can be unnatural, and sometimes the acting is awkward; the concentration on process seems numbing. But those very defects give the film a special mood, lucid in its nastiness, but not too far from black surrealism."
49,negative,"Director Ian Merrick appears to have just given his cast stilted words to recite, with little instruction on how to perform them with any semblance of credulity, and only the most basic research seems to have gone into real-life events."
50,positive,"The lighting can be unnatural, and sometimes the acting is awkward; the concentration on process seems numbing. But those very defects give the film a special mood, lucid in its nastiness, but not too far from black surrealism."
