id,tomato_score,review_text
41,positive,Certainly it is one of the most beautiful films ever made. Its beauty is a synthesis of the whole art of cinema as well as the painting and music of the era it depicts... A sumptuous present for American moviegoers of 1976.
42,positive,"Like the human experiences it depicts, Barry Lyndon has its enigmas and elements language cannot express. Some elements must seep in through the senses and may never find intellectual form."
43,negative,The brilliance of Kubrick's early work makes the jeweled corpse of Barry Lyndon more depressing. What has gone wrong? That question requires a complex answer. One problem is the increasing shallowness of Kubrick's cynicism.
44,positive,"While Kubrick remains a formidable filmmaker, Barry Lyndon seems fated to be one of his lesser works, one that might have been improved by more ruthless editing, as heretical as that idea seems."
45,positive,"The real star, of course, is writer-director Kubrick, and his film is a very personal achievement in technique and editing. Though certainly more than an epic costume picture, Barry Lyndon is a triumph of style."
46,negative,I would not have thought Kubrick could ever have made a somnambulistic film: But here he has.
47,positive,"[Stanley Kubrick] has painted a beautiful, ultra-romantic canvas that is highly entertaining to the eye and will be remembered for that, even if it leaves little fodder for continuing thought processes."
48,negative,"The world Kubrick presents, for all its masterminded oneness, is spacious enough to allow one's imagination to roam free. But mine got lost. The knack of distinguishing an important scene from a 'merely' beautiful one gradually deserted me."
49,negative,"Kubrick has re-drawn the characters and re-written the narrative in a way completely to reverse Thackeray's intentions. The result is not a brutal, boisterous story, but one that's slow and sentimental."
50,positive,"Filmed in a poetic, loving majesty that makes each frame of the film stand out like a priceless painting, it is quite clearly the masterwork of master movie-maker Stanley Kubrick and the picture that he'll have to shoot at from now on."
