id,tomato_score,review_text
15,negative,Even if [the actors] were all better -- and part of the picture's trouble is that there is no way for them to be much better -- Taxi Driver would still be no more than the 1976 dark-mirror image of 1936 romance.
16,positive,"Taxi Driver is a fascinating film. It is strong and moving, and it often affects the emotions like a blow to the stomach. It is not for the squeamish, but it is one superior piece of motion picture artistry."
17,positive,"Whether it is a doomsday masterpiece or an exploitative ripoff of national paranoia, or both, as I believe, be forewarned that Taxi Driver has a hard R rating and is definitely not suitable for the squeamish."
18,negative,"Scorsese is obviously talented. He knows how to build mood, tension and atmosphere... But he's short on coherence where it matters most. His films are beginning to look like they've been made by a promising upstart who believes his own press clippings."
19,positive,The director has created a highly effective profile of an incipient killer and De Niro's portrayal of the obsessively mad Travis is terrifically convincing.
20,positive,"Taxi Driver is shocking and indulgent, and it's compelling. I don't think I agree with it or even approve of it, but I couldn't help admiring it."
21,negative,"So sure, there are lonely people out there -- but Taxi Driver fails to offer an imitable solution to lone wolfishness. The outcome is about as senseless as the director's closeup of a glass of fizzy Alka-Seltzer."
22,positive,"Taxi Driver manages to be an engrossing film, owing to the fascinating street atmosphere created by Scorsese's dynamic camera work and the authentic performances of the entire cast. De Niro's portrayal is particularly haunting."
23,negative,"I didn't mind the sordidness, the violence, or the mock-ironic ending. What I did mind about the film was its life-denying spirit, its complete lack of curiosity about the possibilities of people."
24,positive,"Aided by Robert De Niro's remarkable performance, Taxi Driver works very well... Where it seems most notable, though, is in the extent to which it catches the feeling of paranoia which one can hardly avoid noticing in New York."
25,positive,"It is an ugly story, filled with tension and an ambiguity that borders disturbingly on emptiness."
26,negative,[Taxi Driver] is meant to reflect the fascination of this country with violence. But so what? The annoying suspicion that Scorsese both exploits and mocks this fascination undercuts the integrity of his film.
27,positive,"Superficially, Martin Scorsese's Taxi Driver is a haunting psychodrama about a pathetic soul who's been beaten down by society. On a much more ambitious level, however, the film is one of the most savage indictments against ""little"" people ever captured."
28,positive,De Niro's work as the 26-year-old ex-Marine who takes the night shift behind the wheel because he can't sleep anyway will surely be remembered as one of the most effective screen characterizations of our time.
29,positive,"[Scorsese] has managed to transform a sometimes impossible story into a compelling, urgent thriller. His Taxi Driver is a movie people will talk about, a movie people might not talk about were it not made by Martin Scorsese."
30,positive,"This is a film of substance and stamina, intimate yet distant, precise yet ambiguous, beautiful yet ugly, and Scorsese has found the perfect actor to play the cabbie. I cannot think of anyone better than De Niro to depict this strange creature."
31,positive,"Though Martin Scorsese tends to overstate certain moments, he has fashioned a truly electric motion picture with tension brilliantly underscoring every frame, scene and sequence. Few movies have provided so harrowing an experience."
32,positive,"As psychological theorists, [Martin Scorsese and Paul Schrader] are not altogether convincing, but as observers and filmmakers they are dynamite."
33,negative,"It's harsh, it's ugly, but worse, it's a portrait of a psychotic vigilante elevated to hero status. It holds much the same appeal as last year's Death Wish but without justification; the final scene absolutely morally repellent on every level."
34,positive,"This is a powerful, frightening, eventually stomach-wrenching movie, all the more shattering because, as anyone who has ever strolled through the Times Square district knows, this hell on earth actually exists."
35,positive,"The film is a triumvirate of a strong, psychologically healthy script, visceral acting, and direction so supple and seamless that the action moves like an alley cat. Above all, Robert De Niro's performance as Travis Buckle meets the challenge."
36,negative,"For all its intensity and the integrity of its quest for the truth of the individual's predicament in a rotting society, Taxi Driver comes up with little that is fresh to expand our understanding. The snapping of sanity seems too conventional a way out."
37,positive,"Its story is, I think, compassionate. Yet it is the nastiest masterpiece in years, an articulate cry for understanding that nearly drowns in the blood and tears of midcentury decay."
38,negative,"The problem is that there is no meat, no meaning, no message. No matter how deliciously and explicitly Scorsese fondles Bickle's manifestations of madness and his sickening final rampage of cleansing carnage, the symbolism is devoid of content and point."
39,positive,"It is Scorsese's vision of the inheritance of Vietnam -- an unpleasant and frightening, but important and superbly made American film."
40,positive,"Taxi Driver is artistic without being self-consciously artsy. One of the reasons why is that it is superbly photographed, and edited in fluid tandem with brassy, jazzy background music."
41,positive,It's an intense venture into the world of madness that alternately informs and provokes. It is classic American film.
42,negative,A film about insane violence cannot be mindless. And that's where a film well on its way to brilliance crashes fatally.
43,positive,"It is a wonderful performance by De Niro, permitting us to see, apparently by intermittent flashes, into this ignorant, inarticulate and secret man as his personality disintegrates under stress."
44,positive,"Marvelously cryptic, with first-rate acting by Robert De Niro, Cybill Shepherd and Jodie Foster."
45,negative,"Both [Dog Day Afternoon and One Flew Over the Cuckoo's Nest] let the audience in, however slightly, on their special madness. De Niro no doubt could have done the same if Scorsese had meant to illuminate the character instead of just scaring us with it."
46,positive,"A harrowing portrait of an Eighth Avenue Raskolnikov, it is beautifully realized by Robert De Niro, who never seems to act, but simply is."
47,negative,"Martin Scorsese has come home, back to the rotten part of the Big Apple he knows so well, with Taxi Driver, a completely fascinating and ultimately unsatisfying film -- par for the Scorsese course."
48,positive,"Robert De Niro gives a fine and truthful performance as the driver, and Jodie Foster is splendid as a teenage streetwalker."
49,positive,"Taxi Driver is mainly remarkable for its powerful New York mood, in which the riveting photography plays a big part, but it is the late Bernard Herrmann's intensely haunting music which adds the essence of big-city blues to this striking film."
50,positive,"Despite a curiously unsatisfactory ""happy"" ending, this powerful movie places director Martin Scorsese among America's best."
