id,tomato_score,review_text
28,positive,"What distinguishes The Deer Hunter most is its many rich characters and the size of its vision. This is a big film, dealing with big issues, made on a grand scale."
29,positive,"One of the most ambitious, affecting, American movies ever made. Amazing."
30,positive,"The best performances, in fact, come from Walken, whose passage from gaiety to despair is wrenchingly terrible, and from Meryl Streep, who brings an utter reality to her playing of a smalltown sweetheart."
31,negative,"Although the story focuses on a character who possesses an almost superhuman self-discipline, Cimino himself lacks that strength of character. The Deer Hunter is much too long, too obese and too strewn with repetition."
32,negative,"Cimino, an obvious film buff, has tried unsuccessfully to pay homage to a variety of classic film styles and genres dealing with male bonding."
33,positive,"The meticulous work of De Niro establishes an intelligent base for the rest of the cast, a rare ensemble of peers awesome in their presentation of the ordinary and the extraordinary."
34,positive,"There's nothing dense or complex here. But that's not to imply The Deer Hunter isn't powerful. Far from it. It's an unsettling, very physical film, even when it's being very quiet."
35,positive,"The Deer Hunter is an exalted achievement on many levels not the least of them is that there is hardly a wasted moment or shot in its entire length. It is, above all, a triumph of distillation."
36,positive,That Cimino succeeded in keeping his vision alive is amazing. The achievement elevates him to the top ranks of American filmmakers.
37,positive,De Niro demonstrates once again that he is probably today's most talented and charismatic actor.
38,positive,"I think everyone should see it. It is truly a statement by an artist -- director Michael Cimino -- about an important period of American history, a statement made without compromise."
39,positive,"Whatever your politics, I can't see how you can fail to be riveted, drained and deeply affected by this extraordinary anti-war movie. Its merits are considerable, and the acting very compelling, especially by De Niro and Walken."
40,positive,"The Deer Hunter is a searing motion picture experience, a powerful assault on nerves, a shattering body-blow to memories, a true creator of nightmares, a sudden, savage injection of pain and awareness into the lethargy of contentedness."
41,positive,"The Deer Hunter is splendid, at times glorious filmmaking."
42,positive,"Although its scope is broad and its concentration on the exactitude of detail and location absorbingly accurate, the film remains at heart remarkably straightforward."
43,positive,"The issues the movie tackles are important, the horror it conveys genuine, and the craft it displays exemplary. Nonetheless, the movie remains an insular piece, a very personal memory."
44,positive,"If I challenge the underlying hollowness of the film -- which may only be challenging the underlying hollowness of American life -- there can be no denying that its execution is dazzling in its power, almost to extremes."
45,positive,"Cimino mirrors the attitudes of his characters so precisely... that he has managed to achieve what a more overtly political film might not have done -- a perfect reflection of everyday America's puzzlement, fury and despair at the outcome [of Vietnam]."
46,positive,The film is hardly interested in moral issues. It is concerned with our emotions and the ruder kinds of dramatic tension. On that level it is remarkably exciting.
47,positive,"It is a motion picture of guts and craftsmanship, and one whose raw mixture of truths and fiction makes for compelling film fare."
48,positive,"Michael Cimino's The Deer Hunter is a daring and complicated film about that confusion. It doesn't always work, in the traditional narrative sense, but its faults do not dissipate its strength."
49,negative,"I do not know what America has learnt from Vietnam. But, for certain, films like this one, still playing with racism and heroism and patriotism to salve consciences, have learnt very little."
50,negative,An honorable failure with redemptive sequences of great power.
