id,tomato_score,review_text
30,positive,"Sound like fun? It is, mostly. But The Empire Strikes Back doesn't hit the exhilarating highs that its predecessor reached... Trash is fun, but ""Empire"" ruins our pleasure in it by straining for substance."
31,positive,"A roller-coaster ride aimed at an audience thirsting for two hours of simple fun. It's the most simplistic sort of melodrama embellished with spectacle; that's all there is to it, and we're ready and waiting for the third part."
32,positive,"The entire film from the first frame to the last has so many marvels of special photography, set design, prop ingenuity, costuming, editing and lighting that you almost certainly cannot take it all in one sitting."
33,positive,"However Darth is done, however, he emerges this time around as an even darker villain than before, and his light sword duels with Luke are the best thing since Erroll Flynn clashed up and down staircases with Basil Rathbone."
34,positive,"""Empire"" is a hell of a time at the movies. It's mile-a-minute myth making that sweeps us into another reality and keeps us suspended there for two hours."
35,negative,"Quite simply, Lucas has done it all before and better. Without his intelligence and the novelty of meeting the Star Wars menagerie for the first time, the film fails to involve and seldom charms."
36,positive,"Its ""force"" stays with you even when you leave the theatre. While driving home I could have sworn that I was hurtling through space in a millennium falcon."
37,positive,"The long-awaited sequel to Star Wars, The Empire Strikes Back, is even more imaginative than its predecessor."
38,positive,"To its credit, the film has another rousing John Williams score, a mouth-watering display of special effects and one of the most impressive debut performances by a naturally inanimate object since R2-D2 first beeped his way into the heart of America."
39,positive,"Rather than a unified story, The Empire Strikes Back is more a loosely tied episodic string of ""good parts"" -- as in, ""oh, here comes the good part -- oh, here comes another one!"""
40,positive,"What else can be said. See it. And take care of yourself. Seven more chapters, tune in next year for Episode VI. See you there. May the Force be with you."
41,negative,"One problem is that Irvin Kershner, taking over as director from George Lucas, has slowed down the comic-strip pace of Star Wars in order to develop -- what? Ay, there's the rub."
42,positive,"The answer to all your questions is ""yes."" Go ahead. Take as many kids as you can afford and stand. Take your mother. Take your grandfather. Don't take your dog because the Holiday 2 Theater has no kennel facilities yet."
43,positive,"Like Star Wars, The Empire Strikes Back is a movie to feel good about. It comes as close to being a perfect film -- a wondrous vision perfectly realized -- as any ever made."
44,positive,"Lucas' story still deals with the basic conflict between good and evil, the Empire vs. the good-guy rebels -- and it does so with at least as much style and excitement as Star Wars."
45,positive,"The picture thunders with laser beams, exploding space ships and light sword battles. It shimmers in magnificence with its gleaming hardware. There is a rather unsatisfactory ending, but, after all, we have been informed this is a continued tale."
46,positive,My verdict is that it will be just as huge a success as the original -- unlike many film sequels. The reason is that executive producer George Lucas has stock to the same magic formula.
47,positive,"Is ""Empire"" as good as Star Wars? That is what everyone is asking. In some ways it is better. There is a slightly stronger adult feeling about it."
48,positive,"[I] had trouble believing there are still hundreds of fans who would brave a pouring rain and gusty winds just to get in. Listen to me talk, I drove 400 miles in the same downpour to see it."
49,positive,"If you're looking for the most polished, well-rounded entry of the series, ""Empire"" reigns."
50,positive,"The most compelling thing about ""Empire"" has nothing to do with effects. It's Mr. Woke-Up-on-the-Wrong-Side-of-the-Millennium himself, Darth Vader. As he gets deeper and more devious, so does the whole trilogy."
