id,tomato_score,review_text
21,positive,"The Silence of the Lambs is something exceedingly rare and invaluable in movies these days: an accomplished, intelligent -- and genuinely scary -- thriller."
22,positive,"As played by Anthony Hopkins in the performance of his film career, the amoral psychiatrist dominates the picture -- a remarkable feat, since Jodie Foster is the top-billed star and also does a superb job."
23,positive,"The other thing that gives Silence its special charge is Hopkins' powerfully ingratiating performance as the formidable villain. Every second he's on the screen, you can't help but feel uncomfortable."
24,positive,A bone-chiller of superior intensity.
25,positive,Scott Glenn's low-key portrayal keeps things anchored in normalcy and provides a scale against which the depths of Hopkins' malice and Foster's troubled nature can be measured.
26,positive,"As the old advertising campaign said, keep telling yourself it's only a movie. But what a movie! It is quite simply one of the very best of its kind."
27,negative,"Even accepting that the movie's cruelty will be its calling card, there's still the void created by no clear point-of-view character. It's nobody's movie in particular, the opposite of Michael Mann's... Manhunter."
28,positive,"The Silence of the Lambs is the stuff that nightmares are made of. It is, in a sense, a horror movie, but one that deserves comparison with such great works of psychological terror as The Shining, Psycho and Rosemary's Baby."
29,positive,"Jonathan Demme's The Silence of the Lambs is a terrific and terrifying thriller, a superbly crafted white-knuckle ride into evil psychosis."
30,positive,"Do not be deceived by The Silence of the Lambs' pastoral title; this is one large-toothed lion of a suspense movie, shocking, smart and savvy."
31,positive,"Terror, as William Blake reminds us, is the human form divine. Jonathan Demme delights in that form more than the average filmmaker, and in... The Silence of the Lambs he offers variations of that form unseen in any of his work before."
32,positive,The dark tones and tense nervousness are further enhanced by Demme's oblique choreography of the action and [cinematographer Tak] Fujimoto's doom-laden compositions and camera angles.
33,positive,"Starling, played by a tight-lipped Foster with intelligence, fierce commitment and a half-erased rural Southern accent, and Lector, acted by Hopkins with glowing eyes and a caressing English purr, come together in a common pursuit."
34,positive,"If Hopkins spins The Silence of the Lambs off into the territory of ghoulish nightmares, Foster grounds it firmly in reality."
35,positive,"It’s a tough little B-movie, but there's more to gross you out in one of Harris’ paragraphs than in all of Demme’s two hours."
36,positive,"In an age of cheap chases and absurd body counts, this is one provocative exception."
37,positive,A shockingly powerful thriller.
38,positive,"The Silence of the Lambs is one slick, sick piece of psychological manipulation. It is an ultrarealistic horror movie, expertly made, certain to start a rash of nightmares about demented killers who mutilate or devour their victims."
39,negative,"Does Demme's movie explore the darkness of the human psyche, or merely ride its shadowy back to the bank?"
40,positive,"Rather than dwell on the violence, Demme relies on a well-constructed plot to keep viewers involved even when they avert their eyes... You identify more with Foster's diminutive FBI woman than with any over-muscled action hero."
41,positive,The Silence of the Lambs is the Psycho of the '90s. A first-rate stomach-in-a-knot psychological thriller that will prod shaken viewers to check the back seats of their cars before they drive away from the theater.
42,positive,The Silence of the Lambs is a fever dream of a movie -- beautiful and terrifying arid surreal.
43,positive,"Working from Thomas Harris' shocking and very scary novel, Demme goes straight to the heart of madness."
44,positive,"Foster and Hopkins are both very good indeed; and if the film fails to make you jump out of your skin, it may leave behind a subtler, more insidious trace."
45,negative,The Silence of the Lambs is an unsatisfying film on the most basic level of all -- the story. It is sadly broken-backed.
46,positive,"Liberal, conservative, gross, fastidious, sly, responsible, feminist, sex-fearing, it is a particularly American compendium of impulses, a career breakthrough for Jonathan Demme that is also a Pyrrhic victory for his politics."
47,positive,"It has a gutsy, intelligent heroine (a difficult role admirably played by Jodie Foster), who finds police work, a socially, useful and personally therapeutic, activity, quite a change from the current run of movie cops."
48,positive,"There is no question that Jonathan Demme's film of Thomas Harris's best-seller is a polished production that will delight the box office. But some of the shock elements, instead of scaring you out of your skin, leave something of a nasty aftertaste."
49,positive,"This one is even better than you've heard. It locks on to an unpleasant subject; it offers as much relaxation as driving on black ice; yet still it is more entertaining, and more frazzling, than any film this year."
50,positive,"The Silence of the Lambs is a psycho-thriller for the constitutionally strong. Demme is an uncompromising film-maker. Given the raw material, he sees no reason to dilute it. Harris's readers should feel well satisfied."
