id,tomato_score,review_text
24,positive,"Forman is greatly indebted to an excellent cast, especially to Tom Hulce as the hee-hawing Mozart and Jeffrey Jones' quietly hilarious portrayal of the emperor. My own personal Oscar, though, goes to F. Murray Abraham's Salieri."
25,positive,"It's a film that increases in suspense and tension as it progresses; but more importantly, it ripens in the imagination afterwards, which is exactly where so many films disintegrate. Music, in Amadeus, isn't the food of love but the food of thought."
26,negative,"The filmed Amadeus, despite Mozart on the soundtrack and the visual glories of Prague, is a shambles in terms of style and form."
27,negative,"Forman's film is an improvement on Shaffer's play, but wherever Amadeus turns up, in whatever medium, it's a poor excuse for art."
28,positive,"Like Mozart's operas, the glittering movie is as often melodramatic as it is sweepingly romantic."
29,positive,"Above all possible, perhaps necessary, anachronisms, Amadeus is a visually rich film, a spectacle for the eyes. [Full review in Spanish]"
30,positive,"Amadeus is powerful storytelling, an effective blend of fact and drama that transcends the simple biography of a historical music figure."
31,positive,Abraham and Hulce make these men absolutely real; even powdered wigs and extravagant clothes cannot conceal the timeless emotions being played out.
32,negative,"Amadeus has a glibness that was disguised by the author's theatrical concept and the smart staging. On screen, the gimmicky idea becomes bloated and pretentious, losing its magic and zip."
33,positive,"What sets Amadeus apart from previous film biographies of composers is the skill with which music is integrated into the plot... For the music lover, the film is a feast."
34,positive,"Hulce delivers a first-rate Mozart -- complete with the hyena laugh, clumsy gait and bathroom humor which historians assure us were accompaniments to the composer's artistic gifts."
35,negative,Even the enormous amount of talent and care bestowed upon Amadeus cannot obscure the essential hollowness of Peter Shaffer's febrile conjectures on the murder of history's most sublime composer at the hands of a jealous inferior.
36,positive,"The film, while toying with our intellect, never succeeds in touching our emotions. The result is an undeniably interesting movie, but only a marginally successful one."
37,positive,"Shaffer, the (self-confessed) repressed British aesthete, and Forman, the hard-as-nails Czech expatriate, have together fashioned a stirring tribute to the mystery of artistic creation."
38,positive,Miloš Forman’s direction has blended pictures and sound into a ravishing feast for the senses. Shaffer’s invented story inevitably cowers beneath such a canopy of delight.
39,positive,"Shaffer does not pretend that this is a biography of Mozart; he calls it a ""fantasia on fact,"" and taken in that frank vein, it is bewitching."
40,negative,"Amadeus is long and slow, but it also is ornate and well-polished. It’s just that where there was once a theme -- a mediocre man’s rage at the gifts bestowed capriciously on another -- there is now merely a story."
41,positive,"Amadeus, Peter Shaffer's award-winning play, stood [Mozart's] image on its ear, infuriating Mozart-lovers on two continents, and Miloš Forman's splendid film adaptation... should spread the word even more widely."
42,positive,"Mozart's biography is used mainly as a means of getting on to bigger things: divine inspiration, the nature of genius, guilt as inspiration, the artist as ""star."" It's also an excellent excuse -- if anybody ever needed one -- to celebrate Mozart's music."
43,positive,"Forman has staged a lovely, dark work by candlelight, a work in which Mozart proves far more sympathetic than he did onstage."
44,negative,"This Amadeus is a 10-tiered wedding cake here, a feast, all right... But, when all is said and sung, the movie leaves one with the feeling of having overindulged on Viennese pastry rather than having sipped rare artistic wine."
45,positive,"Hulce, like the movie, may not be quite ideal, but that should not scare anyone away. There is enough enchantment in this big, generous, flawed movie for most everybody."
46,positive,"The music is the movie's saving grace. The movie may be shrill and overbearing but, as a celebration of some of the most glorious music ever written, it contains moments of pure rapture."
47,positive,"The virtues of Amadeus are so many, the achievements so splendid, that not much more is required of a reviewer than a listing of what is available for the price of admission."
48,positive,"The surprise of Amadeus is that although it chronicles the life of Wolfgang Amadeus Mozart and contains selections from his work, much of the movie is gloriously plebeian. The film is a passionate triumph; its spirit is both lowdown and transcendent."
49,positive,"Magnificent, fantastical and inspired filmmaking it is, relishing all the potential of a new medium to expand, and here and there to adapt, an intriguing theme. Amadeus is a film of awesome dimension, both musically and dramatically."
50,positive,"Amadeus is a lively, exuberant entertainment that's also highly disciplined and graceful. And rarely have the ambiguities of ""success"" been dramatized with so much unbridled cynicism and emotional power."
