id,tomato_score,review_text
32,positive,"When sequels, deals and feature-length MTV musicals are made instead of films, it's rather thrilling to see one that uses the medium as personally as a film of Ford or Welles, Kubrick or Kurosawa."
33,positive,"The combination of sexual primitivism and art-world knowingness brings its own kind of heavy depression. Blue Velvet is a work of art, but it’s not an exhilarating experience."
34,positive,"Say this for Lynch: He does make you sit up and take notice. He also has some strong ideas kicking around in his exploration of ugly, behind-the-scenes doings in a small American town."
35,positive,"Astonishing and so powerful it makes most other movies look like hack jobs, David Lynch's Blue Velvet leaves you limp as a wet wash rag and yet euphoric over the greatness you've just witnessed."
36,positive,A biliously ironic assault on the goopy fantasies with which movies have traditionally solaced those hard-pressed souls enduring either provincialism or adolescence or (worst-case scenario) both at the same time.
37,negative,"Disturbing, bizarre, repulsive, pointless, vulgar, perverse and as dull as a recycled homily by a jaded church minister."
38,positive,"Surely, this is one of the strangest and visually repellent big-budget films ever made. And yet, some scenes are almost literally unforgettable."
39,positive,"Whatever you may think of this funny, repellent, nightmarish and incredibly original film, Lynch has guts and vision, two qualities as rare in today's Hollywood as good corned beef is in today's Dayton."
40,positive,"It is obscene, horrific, weird, exciting, funny and finally delightful in an entirely perverse way. It's like film noir throwing a party for ""High School Confidential"" with the catering done by Dalí and Buñuel."
41,positive,It is a tribute to Lynch's skill that he has created a background which looks real yet is strangely unsettling at the same time.
42,positive,"It gets into areas of dread and shock and torment that are so profoundly dislocating and dreamlike that, watching it, you feel as if you're coiled right up inside the vision of an artist with a live feed to the unconscious."
43,positive,"There is no disputing that Blue Velvet is a well-made film, despite some carelessness in the tangled plot. It has a style and wit that some audiences will be happy to mistake for art."
44,positive,"Ragged performances and overwritten dialogue weaken some scenes, and much of the evil behavior is so obsessively bleak that it seems more tortured than revealing. Still, at times there are vivid glimpses of [David Lynch's] visionary talent."
45,positive,Blue Velvet finally established Lynch as one of our most promising and original talents. It's easy to see why someone couldn't resist the temptation to label Blue Velvet a masterpiece: It does nothing less than alter our way of seeing.
46,positive,"Extremes have been reached here. Blue Velvet, to put it plainly, is probably the weirdest most audacious English-language movie ever released into the American mainstream -- although it has not been so much released as let loose."
47,positive,"It's perversely original, because Lynch has no use for good taste. He's a sophisticated bull in the china shop of film, using the horror genre here to show us something awfully real."
48,positive,"If you are the parent of a clean-cut teen-ager, however, go see the movie. Your dreams may never be the same."
49,negative,"Hopper's performance won him the prize for the Best Actor at the [Montreal World Film Festival]. His relentless posturing is so extreme, however, some might be more inclined to give him the Grand Prix for over-acting."
50,positive,This might sound like the stuff of good potboilers are made of. But this is not mere melodrama. Lynch has that talent to disturb epitomised by Hitchcock.
